symbol,passed,failed,unknown,conditions_met,total_conditions,passes_screen,score
JOINTECAED,"['sales_qtr_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'current_ratio_healthy', 'roce_decent']",[],5,12,False,38
JOLYPLS,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'low_pledging', 'promo_hold_stable', 'low_debt']","['net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'current_ratio_healthy', 'roce_decent']",[],7,12,False,38
JONJUA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",[],7,12,False,48
JOSTS,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_profit_not_declining', 'promo_hold_stable']",[],10,12,False,78
JPASSOCIAT,"['sales_qtr_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_debt', 'roce_decent']",[],6,12,False,30
JPINFRATEC,"['sales_qtr_positive', 'yoy_sales_growth', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],3,12,False,23
JPOLYINVST,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'roce_decent']",['current_ratio_healthy'],[],11,12,False,78
JPPOWER,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold']",[],9,12,False,62
JPTRLES,"['yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],4,12,False,25
JPTSEC,"['low_pledging', 'unpledged_promo_hold', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],3,12,False,23
JRFOODS,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable']","['yoy_sales_growth', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],8,12,False,46
JSFB,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'current_ratio_healthy']","['yoy_profit_not_declining', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'roce_decent']",[],7,12,False,38
JSHL,"['low_pledging', 'promo_hold_stable', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'low_debt', 'roce_decent']",[],3,12,False,15
JSL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,79
JSLHISAR,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold']",[],9,12,False,75
JSLINDL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining']",[],10,12,False,73
JSLL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,92
JSTL,"['sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'promo_hold_stable', 'roce_decent']",[],8,12,False,43
JSWCEMENT,"['pe_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt']","['eps_positive', 'current_ratio_healthy', 'roce_decent']",[],9,12,False,50
JSWENERGY,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'promo_hold_stable']","['low_pledging', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],8,12,False,45
JSWHL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt']","['current_ratio_healthy', 'roce_decent']",[],10,12,False,58
JSWINFRA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,73
JSWISPL,"['sales_qtr_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],4,12,False,23
JSWSTEEL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy']","['low_pledging', 'low_debt', 'roce_decent']",[],9,12,False,51
JTEKTINDIA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,77
JTLIND,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_sales_growth'],[],11,12,False,75
JUBLCPL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['promo_hold_stable'],[],11,12,False,90
JUBLFOOD,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'roce_decent']","['low_debt', 'current_ratio_healthy']",[],10,12,False,58
JUBLINDS,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,80
JUBLINGREA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining']",[],10,12,False,70
JUBLPHARMA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_profit_not_declining', 'roce_decent']",[],10,12,False,62
JULIEN,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'low_debt', 'current_ratio_healthy']","['unpledged_promo_hold', 'promo_hold_stable', 'roce_decent']",[],9,12,False,60
JUMBO,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_sales_growth'],[],11,12,False,65
JUNGLECAMP,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining']",[],10,12,False,73
JUNIPER,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,69
JUPITERIN,"['yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['pe_positive', 'eps_positive', 'sales_qtr_positive']",[],9,12,False,63
JUSTDIAL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,75
JUSTO,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining', 'promo_hold_stable']",[],9,12,False,67
JWL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining']",[],10,12,False,80
JYOTHYLAB,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,90
JYOTI,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'promo_hold_stable']","['yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],6,12,False,35
JYOTICNC,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,79
JYOTIGLOBL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['promo_hold_stable'],[],11,12,False,79
JYOTIRES,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_profit_not_declining'],[],11,12,False,76
JYOTISTRUC,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'promo_hold_stable', 'current_ratio_healthy']","['unpledged_promo_hold', 'low_debt', 'roce_decent']",[],9,12,False,45
K2INFRA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['promo_hold_stable'],[],11,12,False,65
KAARYAFSL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'roce_decent']","['yoy_profit_not_declining', 'low_debt', 'current_ratio_healthy']",[],9,12,False,66
KABRADG,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'unpledged_promo_hold', 'roce_decent']",[],9,12,False,55
KABRAEXTRU,"['sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'roce_decent']",[],6,12,False,42
KABSON,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'promo_hold_stable', 'roce_decent']",[],9,12,False,63
KACHCHH,"['yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'roce_decent']",[],6,12,False,30
KACL,"['sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'promo_hold_stable', 'low_debt', 'roce_decent']",[],7,12,False,38
KAHAN,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,73
KAIRA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'roce_decent']",[],7,12,False,45
KAIZENAGRO,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']",['roce_decent'],[],11,12,False,55
KAJARIACER,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,88
KAJARIR,"['sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'roce_decent']",[],9,12,False,50
KAKA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['promo_hold_stable'],[],11,12,False,70
KAKATCEM,"['sales_qtr_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'roce_decent']",[],7,12,False,51
KAKTEX,"['sales_qtr_positive', 'yoy_sales_growth', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'roce_decent']","['pe_positive', 'eps_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_debt', 'current_ratio_healthy']",[],6,12,False,53
KALAMANDIR,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'yoy_profit_not_declining']",[],10,12,False,70
KALANA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'yoy_profit_not_declining', 'roce_decent']",[],9,12,False,68
KALLAM,"['sales_qtr_positive', 'yoy_sales_growth', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],5,12,False,28
KALPACOMME,"['sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'unpledged_promo_hold', 'roce_decent']",[],7,12,False,35
KALPATARU,"['sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_debt', 'roce_decent']",[],5,12,False,35
KALYANCAP,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy', 'roce_decent']",['low_debt'],[],11,12,False,68
KALYANI,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'current_ratio_healthy', 'roce_decent']",['low_debt'],[],11,12,False,63
KALYANIFRG,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining']",[],9,12,False,56
KALYANKJIL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'unpledged_promo_hold', 'low_debt', 'current_ratio_healthy', 'roce_decent']","['low_pledging', 'promo_hold_stable']",[],10,12,False,68
KAMADGIRI,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'yoy_profit_not_declining', 'roce_decent']",[],9,12,False,50
KAMAHOLD,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,73
KAMANWALA,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'roce_decent']",[],8,12,False,53
KAMATHOTEL,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_profit_not_declining'],[],11,12,False,73
KAMATS,"['pe_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'low_pledging', 'unpledged_promo_hold']","['eps_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],5,12,False,28
KAMDHENU,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",['yoy_sales_growth'],[],11,12,False,76
KAMOPAINTS,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'yoy_profit_not_declining', 'roce_decent']",[],9,12,False,55
KANANIIND,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_profit_not_declining', 'roce_decent']",[],10,12,False,53
KANCHI,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'net_profit_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['yoy_sales_growth', 'yoy_profit_not_declining', 'roce_decent']",[],9,12,False,68
KANCOTEA,"['sales_qtr_positive', 'yoy_sales_growth', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy']","['pe_positive', 'eps_positive', 'net_profit_positive', 'roce_decent']",[],8,12,False,45
KANDAGIRI,"['sales_qtr_positive', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable']","['pe_positive', 'eps_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],4,12,False,33
KANDARP,"['pe_positive', 'eps_positive', 'sales_qtr_positive', 'yoy_sales_growth', 'net_profit_positive', 'yoy_profit_not_declining', 'low_pledging', 'unpledged_promo_hold', 'promo_hold_stable', 'low_debt', 'current_ratio_healthy', 'roce_decent']",[],[],12,12,True,80
